event_name,event_lat,event_lon,stop_id,stop_name,stop_lat,stop_lon,distance,start_date,end_date,estimated_passengers,distance_weight,demand_score
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-09T00:00:00Z,2026-08-09T00:00:00Z,500,682.202453374641,341101.2266873205
Grace O'Malley Festival,53.9619505,-10.015335,8490B6380901,Bun an Churraigh,53.97501,-9.98567,0.0324123859851431,2026-05-22T00:00:00Z,2026-05-24T00:00:00Z,2000,29.929020945844826,59858.04189168965
Taylor Fever,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-28T00:00:00Z,2026-08-28T00:00:00Z,500,682.202453374641,341101.2266873205
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-23T00:00:00Z,2026-08-23T00:00:00Z,500,682.202453374641,341101.2266873205
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-15T00:00:00Z,2026-08-15T00:00:00Z,500,682.202453374641,341101.2266873205
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-11T00:00:00Z,2026-07-11T00:00:00Z,500,682.202453374641,341101.2266873205
The Wolfe Tones,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-22T00:00:00Z,2026-08-22T00:00:00Z,500,682.202453374641,341101.2266873205
The Wolfe Tones,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-21T00:00:00Z,2026-08-21T00:00:00Z,500,682.202453374641,341101.2266873205
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-21T00:00:00Z,2026-08-22T00:00:00Z,500,682.202453374641,341101.2266873205
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-14T00:00:00Z,2026-08-14T00:00:00Z,500,682.202453374641,341101.2266873205
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-17T00:00:00Z,2026-07-17T00:00:00Z,500,682.202453374641,341101.2266873205
The Wolfe Tones,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-22T00:00:00Z,2026-08-22T00:00:00Z,500,682.202453374641,341101.2266873205
The Wolfe Tones,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-21T00:00:00Z,2026-08-21T00:00:00Z,500,682.202453374641,341101.2266873205
Bray St. Patrick’s Festival Bray,53.2010587,-6.1110501,8350DB004171,Kilmantain Park,53.200509,-6.111505,0.0007135153116793,2026-03-13T00:00:00Z,2026-03-18T00:00:00Z,2000,583.5956020842136,1167191.2041684273
Comeraghs Wild Festival,52.1826121,-7.6512664,845000049,Touraneena,52.202,-7.71564,0.067229837448635,2026-07-09T00:00:00Z,2026-07-12T00:00:00Z,2000,14.656344458578303,29312.688917156607
Wells Food Fest 2026,52.5283829,-6.344859599999999,834000060,Ballyedmond,52.541811,-6.342236,0.0136820008248117,2026-07-12T00:00:00Z,2026-07-12T00:00:00Z,500,68.11060780694551,34055.303903472755
Wells House and Gardens Doggie Day Out,52.5283829,-6.344859599999999,834000060,Ballyedmond,52.541811,-6.342236,0.0136820008248117,2026-07-05T00:00:00Z,2026-07-05T00:00:00Z,500,68.11060780694551,34055.303903472755
Culture Date with Dublin 8,53.34785249999999,-6.318115199999999,8220DB002192,Salmon Pool,53.347246,-6.315671,0.0025183240240254,2026-05-04T00:00:00Z,2026-05-10T00:00:00Z,500,284.226237598172,142113.11879908602
Mike Denver Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-19T00:00:00Z,2026-08-19T00:00:00Z,500,682.202453374641,341101.2266873205
Mike Denver Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,500,682.202453374641,341101.2266873205
Galway Potters Market 2026,53.2743394,-9.0492276,8460B5230101,Eyre Square,53.2747593973543,-9.04893497271276,0.0005118872013017,2026-05-30T00:00:00Z,2026-05-31T00:00:00Z,500,661.4250052113829,330712.50260569144
The Kilkennys,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-16T00:00:00Z,2026-08-16T00:00:00Z,500,682.202453374641,341101.2266873205
The Kilkennys,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-19T00:00:00Z,2026-07-19T00:00:00Z,500,682.202453374641,341101.2266873205
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-23T00:00:00Z,2026-08-23T00:00:00Z,500,682.202453374641,341101.2266873205
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-15T00:00:00Z,2026-08-15T00:00:00Z,500,682.202453374641,341101.2266873205
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-11T00:00:00Z,2026-07-11T00:00:00Z,500,682.202453374641,341101.2266873205
Philomena Begley & Guests,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-15T00:00:00Z,2026-08-15T00:00:00Z,500,682.202453374641,341101.2266873205
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-21T00:00:00Z,2026-08-22T00:00:00Z,500,682.202453374641,341101.2266873205
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-14T00:00:00Z,2026-08-14T00:00:00Z,500,682.202453374641,341101.2266873205
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-17T00:00:00Z,2026-07-17T00:00:00Z,500,682.202453374641,341101.2266873205
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-28T00:00:00Z,2026-08-28T00:00:00Z,500,682.202453374641,341101.2266873205
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-05T00:00:00Z,2026-07-05T00:00:00Z,500,682.202453374641,341101.2266873205
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-09T00:00:00Z,2026-08-09T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-06-06T00:00:00Z,2026-06-06T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-12T00:00:00Z,2026-08-12T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-05T00:00:00Z,2026-08-05T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-15T00:00:00Z,2026-07-15T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-12-19T00:00:00Z,2026-12-19T00:00:00Z,500,682.202453374641,341101.2266873205
K Pop Forever!,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,500,682.202453374641,341101.2266873205
K Pop Forever!,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-14T00:00:00Z,2026-08-14T00:00:00Z,500,682.202453374641,341101.2266873205
Jack Keogh Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-06T00:00:00Z,2026-07-27T00:00:00Z,500,682.202453374641,341101.2266873205
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-28T00:00:00Z,2026-08-28T00:00:00Z,500,682.202453374641,341101.2266873205
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-05T00:00:00Z,2026-07-05T00:00:00Z,500,682.202453374641,341101.2266873205
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-09T00:00:00Z,2026-08-09T00:00:00Z,500,682.202453374641,341101.2266873205
ABBAESQUE,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z,500,682.202453374641,341101.2266873205
ABBAESQUE,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-01T00:00:00Z,2026-08-01T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-06-06T00:00:00Z,2026-06-06T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-12T00:00:00Z,2026-08-12T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-05T00:00:00Z,2026-08-05T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-15T00:00:00Z,2026-07-15T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-12-19T00:00:00Z,2026-12-19T00:00:00Z,500,682.202453374641,341101.2266873205
Mike Denver Cabaret & Dancing,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-07T00:00:00Z,2026-08-07T00:00:00Z,500,682.202453374641,341101.2266873205
Michael Collins Band & Louise Morrissey Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-02T00:00:00Z,2026-07-30T00:00:00Z,500,682.202453374641,341101.2266873205
Michael Collins Band & Louise Morrissey Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-06T00:00:00Z,2026-08-27T00:00:00Z,500,682.202453374641,341101.2266873205
Brendan Shine Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-07T00:00:00Z,2026-07-28T00:00:00Z,500,682.202453374641,341101.2266873205
Brendan Shine Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-04T00:00:00Z,2026-08-25T00:00:00Z,500,682.202453374641,341101.2266873205
Derek Ryan Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-18T00:00:00Z,2026-07-18T00:00:00Z,500,682.202453374641,341101.2266873205
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-21T00:00:00Z,2026-08-22T00:00:00Z,500,682.202453374641,341101.2266873205
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-14T00:00:00Z,2026-08-14T00:00:00Z,500,682.202453374641,341101.2266873205
Dreams of Freedom,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-17T00:00:00Z,2026-07-17T00:00:00Z,500,682.202453374641,341101.2266873205
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-23T00:00:00Z,2026-08-23T00:00:00Z,500,682.202453374641,341101.2266873205
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-15T00:00:00Z,2026-08-15T00:00:00Z,500,682.202453374641,341101.2266873205
Dublin City Ramblers,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-11T00:00:00Z,2026-07-11T00:00:00Z,500,682.202453374641,341101.2266873205
Garron Noone,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-11T00:00:00Z,2026-07-11T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-06-06T00:00:00Z,2026-06-06T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-12T00:00:00Z,2026-08-12T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-05T00:00:00Z,2026-08-05T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-15T00:00:00Z,2026-07-15T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-12-19T00:00:00Z,2026-12-19T00:00:00Z,500,682.202453374641,341101.2266873205
David James Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-04-29T00:00:00Z,2026-04-29T00:00:00Z,500,682.202453374641,341101.2266873205
David James Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-12T00:00:00Z,2026-07-12T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Cabaret & Dancing,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-31T00:00:00Z,2026-07-31T00:00:00Z,500,682.202453374641,341101.2266873205
Effie Neill Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-04-05T00:00:00Z,2026-04-05T00:00:00Z,500,682.202453374641,341101.2266873205
Effie Neill Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-03T00:00:00Z,2026-08-24T00:00:00Z,500,682.202453374641,341101.2266873205
The Kilkennys,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-16T00:00:00Z,2026-08-16T00:00:00Z,500,682.202453374641,341101.2266873205
The Kilkennys,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-19T00:00:00Z,2026-07-19T00:00:00Z,500,682.202453374641,341101.2266873205
Mike Denver Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-19T00:00:00Z,2026-08-19T00:00:00Z,500,682.202453374641,341101.2266873205
Mike Denver Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,500,682.202453374641,341101.2266873205
James,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-24T00:00:00Z,2026-07-24T00:00:00Z,500,682.202453374641,341101.2266873205
Remembering Joe - The Joe Dolan Show,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-24T00:00:00Z,2026-07-24T00:00:00Z,500,682.202453374641,341101.2266873205
Cash Returns,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-25T00:00:00Z,2026-07-25T00:00:00Z,500,682.202453374641,341101.2266873205
Declan Nerney Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-26T00:00:00Z,2026-07-26T00:00:00Z,500,682.202453374641,341101.2266873205
TR Dallas Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z,500,682.202453374641,341101.2266873205
ABBAESQUE,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z,500,682.202453374641,341101.2266873205
ABBAESQUE,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-01T00:00:00Z,2026-08-01T00:00:00Z,500,682.202453374641,341101.2266873205
The Whistlin' Donkeys,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-02T00:00:00Z,2026-07-02T00:00:00Z,500,682.202453374641,341101.2266873205
EASA Seanchai,52.2580351,-7.111824400000001,8440B352271,John Street,52.2570082869854,-7.11123375130605,0.0011845720098889,2026-07-25T00:00:00Z,2026-08-09T00:00:00Z,500,457.75556743989256,228877.78371994628
Aonach na nDéise Viking Heritage Festival,52.2545247,-7.180487800000001,8450B353251,Whitfield Hospital,52.24034,-7.17419,0.0155199226457428,2026-08-15T00:00:00Z,2026-08-16T00:00:00Z,2000,60.53297109461351,121065.94218922702
Dunmore East Bluegrass Festival 2026,52.1527666,-6.994803999999999,8450B247721,Dock Road,52.15284,-6.99473,0.000104228403037,2026-08-28T00:00:00Z,2026-08-30T00:00:00Z,2000,905.6097427395122,1811219.4854790242
Waterford Harvest Festival 2026,52.2610635,-7.111957899999999,8440B3102102,The Clock Tower,52.262054,-7.111572,0.0010630188427305,2026-09-04T00:00:00Z,2026-09-06T00:00:00Z,2000,484.7265469841537,969453.0939683074
Vitamin Sea Festival 2026,52.1597061,-7.1403336,8450B353051,Riverstown,52.166139,-7.139007,0.0065682623249989,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,2000,132.1307265865874,264261.4531731748
Waterford Winterval 2026,52.2610635,-7.111957899999999,8440B3102102,The Clock Tower,52.262054,-7.111572,0.0010630188427305,2026-11-13T00:00:00Z,2026-12-23T00:00:00Z,500,484.7265469841537,242363.27349207684
Enchanted Garden Winter Lights 2026,52.1633068,-7.149873299999999,8450B3314401,Tramore Bus Station,52.162197,-7.148262,0.0019565131561026,2026-11-28T00:00:00Z,2026-12-31T00:00:00Z,500,338.23627604561113,169118.13802280556
An Evening with Johns' Boys Welsh Male Voice Choir,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-05-30T00:00:00Z,2026-05-30T00:00:00Z,500,301.3108616420497,150655.43082102484
Johns' Boys Welsh Male Voice Choir,53.3395154,-6.2714767,8220DB002383,Saint Patrick's Cathedral,53.339458,-6.272653,0.0011776996433727,2026-05-29T00:00:00Z,2026-05-29T00:00:00Z,500,459.20014867213536,229600.0743360677
Kingdom County Show 2026,52.2471172,-9.6232364,8390LL11008,Farmers Bridge,52.2419463119032,-9.65827932210708,0.0354223724997716,2026-05-09T00:00:00Z,2026-05-10T00:00:00Z,500,27.45565242918404,13727.82621459202
Popstars The Musical,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357,2026-04-22T00:00:00Z,2026-04-24T00:00:00Z,1200,390.01757985133315,468021.09582159977
Calum Macphail,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-02T00:00:00Z,2026-08-02T00:00:00Z,500,682.202453374641,341101.2266873205
Jurassic Wild - Battle of the T-Rex's,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-09T00:00:00Z,2026-08-09T00:00:00Z,500,682.202453374641,341101.2266873205
ABBA by Moonlight,53.4866405,-6.1680106,8240DB003745,Newbridge Demesne,53.480218,-6.163471,0.0078648887093197,2026-09-05T00:00:00Z,2026-09-05T00:00:00Z,500,112.80457463032728,56402.28731516364
Wells House and Gardens Classic Car Show 2026,52.5283829,-6.344859599999999,834000060,Ballyedmond,52.541811,-6.342236,0.0136820008248117,2026-06-21T00:00:00Z,2026-06-21T00:00:00Z,500,68.11060780694551,34055.303903472755
Kevin Quigley & The Great Ideas,53.2699902,-9.0577598,8460B5222901,Father Griffin Road,53.268576,-9.058108,0.0014564356765744,2026-04-18T00:00:00Z,2026-04-18T00:00:00Z,500,407.09390827385346,203546.95413692674
Summer In The City Waterford 2026,52.2610635,-7.111957899999999,8440B3102102,The Clock Tower,52.262054,-7.111572,0.0010630188427305,2026-06-06T00:00:00Z,2026-08-30T00:00:00Z,500,484.7265469841537,242363.27349207684
Ronan Collins Showband Hits,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-28T00:00:00Z,2026-08-28T00:00:00Z,500,682.202453374641,341101.2266873205
Michael Starring Ben - The Magic Of Michael Jackson,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-09-06T00:00:00Z,2026-09-06T00:00:00Z,500,682.202453374641,341101.2266873205
Cormac Begley,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-09-11T00:00:00Z,2026-09-11T00:00:00Z,500,682.202453374641,341101.2266873205
Seventh Wonder performs Fleetwood Mac Orchestrated,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-09-18T00:00:00Z,2026-09-18T00:00:00Z,500,682.202453374641,341101.2266873205
80's Icons Show,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-09-18T00:00:00Z,2026-09-18T00:00:00Z,500,682.202453374641,341101.2266873205
Calum MacPhail,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-10-09T00:00:00Z,2026-10-09T00:00:00Z,500,682.202453374641,341101.2266873205
Coldplace,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-10-18T00:00:00Z,2026-10-18T00:00:00Z,500,682.202453374641,341101.2266873205
Onóir,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-11-21T00:00:00Z,2026-11-21T00:00:00Z,500,682.202453374641,341101.2266873205
Sorry You Felt That Way,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.0003928627368447,2026-04-28T00:00:00Z,2026-05-09T00:00:00Z,500,717.9458345373891,358972.91726869455
Mike Wozniak: The Bench,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-10-23T00:00:00Z,2026-10-23T00:00:00Z,500,682.202453374641,341101.2266873205
The Seeger Sessions Revival,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-10-24T00:00:00Z,2026-10-24T00:00:00Z,500,682.202453374641,341101.2266873205
David O'Doherty: Highway To The David Zone,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-11-28T00:00:00Z,2026-11-28T00:00:00Z,500,682.202453374641,341101.2266873205
Summer Solstic on Uisneach,53.4837751,-7.554963600000001,8330B598131,Killare,53.484504,-7.579546,0.0245932040403431,2026-06-21T00:00:00Z,2026-06-21T00:00:00Z,500,39.072872565063726,19536.436282531864
Christophe Capewell + Brooke Sharkey + Isak's Island,53.3498083,-6.2778361,8220GA00399,Smithfield,53.3472,-6.278116,0.0026232752238361,2026-03-19T00:00:00Z,2026-03-19T00:00:00Z,500,275.9933867075275,137996.69335376375
The Portrait of a Lady: Jane Campion Season,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-03-15T00:00:00Z,2026-03-15T00:00:00Z,500,615.7577834961595,307878.89174807974
The Piano: Jane Campion Season,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-03-16T00:00:00Z,2026-03-16T00:00:00Z,500,615.7577834961595,307878.89174807974
Holy Smoke: Jane Campion Season,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-03-18T00:00:00Z,2026-03-18T00:00:00Z,500,615.7577834961595,307878.89174807974
ABAIR: Stoite/Uprooted,53.3449334,-6.2645228,8220B1351001,Wellington Quay,53.3458641751298,-6.26381729294171,0.0011679394468643,2026-03-16T00:00:00Z,2026-03-16T00:00:00Z,500,461.2674959378578,230633.7479689289
"The Big Dig Workshop, A Viking House Excavation",53.3450562,-6.271027,8220DB001480,Ormond Quay Upper,53.345766,-6.27067,0.0007945218939676,2026-03-14T00:00:00Z,2026-03-16T00:00:00Z,500,557.251490417344,278625.745208672
Taste of Kildare,53.2193372,-6.647107999999999,8260B1038101,St Corban's Cemetery,53.2256491831853,-6.65068033829214,0.0072527741316674,2026-08-15T00:00:00Z,2026-08-16T00:00:00Z,500,121.17137632094129,60585.68816047064
"Iarla Ó lionáird, Cormac McCarthy & Aoife Ní Bhriain - with support from The Lady Desart Choir",52.6567338,-7.257318,8270CD10323,Dean Street,52.655319,-7.257678,0.0014598832282062,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,406.5233619765039,203261.68098825196
St Patrick's Festival at EPIC,53.3483124,-6.2481792,8220DB002499,Sean O'Casey Bridge,53.348128,-6.247128,0.0010672510482534,2026-03-14T00:00:00Z,2026-03-17T00:00:00Z,2000,483.7341845079194,967468.3690158388
